id,created_at,text
124884508045619200,2011-10-14 16:29:21,#FF @ShitMySiriDeploys
124868627601170434,2011-10-14 15:26:15,I get of it now! My iPhone 4s is come with Siri Enterprise Edition!
124868264017932288,2011-10-14 15:24:48,"Piwik, Siri, I say Piwik and not Omniture SiteCatalyst!"
124866567770087424,2011-10-14 15:18:04,Fuckings! I tell Siri deploy Hadoop cluster and she order Oracle Big Data Appliance!
124644084899004416,2011-10-14 00:34:00,For job security in devops make of sure you advocate Continuous Delivery and implement by manual procedure of 45 step!
124641107840745472,2011-10-14 00:22:10,@hwstrbk I have took lesson.
124613093178355712,2011-10-13 22:30:51,"@NicolasGeraud @riduidel it seem of be case of ""je t'aime, toi non plus"""
124593766559514625,2011-10-13 21:14:03,You know you have good devops infrastructure if is take outage of 1 data center and 2 EC2 region for shit to get real.
124545824196788224,2011-10-13 18:03:33,I start believe in AI when it can able rack server at 1 in morning.
124502870740574209,2011-10-13 15:12:52,In devops you are right only 25% of time. For rest you prefer of be wrong or clueless?
124495284901388289,2011-10-13 14:42:43,In startup we follow Yegge advice of have public API for all internal object. Is for user to mashup our application.
124273843991887872,2011-10-13 00:02:47,Euphemism for junior devops is &quot;Windows power user&quot;.
124252738916855808,2011-10-12 22:38:56,In startup we eat own dog food. Best is Purina.
124164355070754816,2011-10-12 16:47:43,K&amp;R C is Harley Davidson of devops.
124156253143449600,2011-10-12 16:15:32,If you are think of use Hadoop on Windows it mean you have not master full power of MS Access yet.
124149780120215553,2011-10-12 15:49:48,Devops remember first step in launch startup is have perfect elevator bitch for VC!
123869351462961152,2011-10-11 21:15:29,Is best not of disturb MySQL while is take dump.
123863177783021568,2011-10-11 20:50:57,@KarlNicoll @MarcEasen always for you is your own project. Is what is keep us for going.
123786780645408768,2011-10-11 15:47:23,Source of Google is tell me most critical piece of their infrastructure are Python 2.3 and duct tape.
123783732002951170,2011-10-11 15:35:16,In devops is not uncommon of see death by a thousand pages of Wiki.
123777766788300801,2011-10-11 15:11:33,Devops law of Open Source: 10% of project have docs. Of them 10% have good docs. Of them 10% are useful. Of them 10% are used.
123762903001214976,2011-10-11 14:12:30,"Devops trick question of today is fill in blank: Perl 6, Python 3, PHP 6, ___?"
123552231051116544,2011-10-11 00:15:22,Due of lack of enthusiasm from user Google is launch Dart++ tomorrow.
123503414603825152,2011-10-10 21:01:23,Many devops not know what threshold of pain they have because they never try pair programming.
123496096428335104,2011-10-10 20:32:18,"In lean startup if you have uptime of &gt; 75% you are do it wrong, is sign you pay too much of money for devops."
123213674696556544,2011-10-10 01:50:03,If you want take server temperature for send to Graphite I recommend rectal method.
122742834850832384,2011-10-08 18:39:06,In devops you are addict to graph if first thought after orgasm is send duration and intensity to Graphite.
122733125599105024,2011-10-08 18:00:32,In devops language is not success unless is another language++.
122731989982908417,2011-10-08 17:56:01,First sign of depression in devops is denial: you start of ignore Nagios alert.
122546771619610624,2011-10-08 05:40:01,I am work on CSS SQL.
122464105910108160,2011-10-08 00:11:32,I remember very clear I cry when I finish volume 3 of Knuth.
122451321386315776,2011-10-07 23:20:44,"@meangrape you are true. Is exact how I have bookshelf! I also find many error in Knuth, he owe me."
122427348397207552,2011-10-07 21:45:29,You are not true devops hipster if you not read Edward Tufte book yet.
122356604837445633,2011-10-07 17:04:22,I look forward of OpenStackWorld conference of next year! May best press release presenter win!
122346985511587840,2011-10-07 16:26:09,Banner in deepest circle of devops hell is supposed of say UNICODE but nobody know what encoding is use.
122342894685270016,2011-10-07 16:09:53,Before go to bed I like go online read diary of day of Vladimir Ilych Stallman.
122341296915492864,2011-10-07 16:03:32,Devops hurry for not miss Groupon deal today of offer 2 Oracle Exadata machine for price of 1!
122310545641709569,2011-10-07 14:01:21,In startup we hire devops only if they are prove mastery over 12 of existing 75 cloud APIs.
122101584946675712,2011-10-07 00:11:01,@KentBeck you are forget ADD Driven Development. #ADDDD
122094559479074816,2011-10-06 23:43:06,Source of Google is tell me Google Cloud SQL is offer all functionality of MySQL but in actual is run PostgreSQL for better reliable.
122022926181597185,2011-10-06 18:58:27,@GeorgeReese in Russia you are always know as George Tsar of Terrible API!
122000934371999744,2011-10-06 17:31:04,Big data analytic is show inverse correlation of time spend try be funny on twitter and time spend sexytime.
121979987493519360,2011-10-06 16:07:49,I never use of any module in any language if it not exist implementation first on CPAN.
121957080457416705,2011-10-06 14:36:48,In Big Data Analytic we have 80/20 rule of Hadoop only able help you 80% of way. For rest of 20% you still need of use Tarot card.
121824571186888704,2011-10-06 05:50:15,Was only one DesignProductUxDevOpsQaMarketingSales. Is no more.
121641695514341376,2011-10-05 17:43:34,When devops go to hell worst punishment is be OpenBSD committer.
121618241641648130,2011-10-05 16:10:23,Special place in LDAP hell is reserve for Active Directory admins.
121601114893336576,2011-10-05 15:02:19,Azamat have phone sex with Siri last night!
121598926339051520,2011-10-05 14:53:37,If you are use math to prove point in devops you are do it wrong because devops is all about culture.
121596796827992065,2011-10-05 14:45:10,For keep inbox zero I recommend method of automatic delete all message which not have PGP signature.
121471587693236225,2011-10-05 06:27:38,Larry is just cancel my #oow11 keynote tomorrow! I was going reveal fact of each Oracle SQL query is cost you on average $0.001.
121386518043557888,2011-10-05 00:49:35,Most popular IT brand in Kazakhstan: Compaq for desktop and DEC for server. For cloud we still like NetWare.
121298389857087488,2011-10-04 18:59:24,Study of EngineYard is show by use PaaS you can able cut devops by 2/3. They recommend spare the hand but you may able cut other part.
121272426444226562,2011-10-04 17:16:14,Is true EngineYard is DOA?
121257647134613504,2011-10-04 16:17:30,In devops equivalent of participate in swimsuit model competition is publish API for your product.
121251019366739968,2011-10-04 15:51:10,Is absolute not true of node.js is cancer! Is more of silent but deadly fart of junior devops.
121248039280193536,2011-10-04 15:39:19,Devops remember best language for get you laid is Smalltalk!
121222840136638464,2011-10-04 13:59:11,In startup we are rely on manual testing and automated code review.
121045395110506497,2011-10-04 02:14:05,@mattokeefe can not able to. But I keep eye on it.
121010886851829760,2011-10-03 23:56:58,Tip for junior devops: never date person who not have at least rudimentary awk skill!
120954148819714048,2011-10-03 20:11:30,Also source of Oracle is tell me tomorrow they launch appliance which can able give you best Batch Job ever! #oow11
120952781321416705,2011-10-03 20:06:04,Oracle Big Data Appliance is where all of your Hadoop+NoSQL+BigData dreams are go to die. #oow11
120903250793857024,2011-10-03 16:49:15,1 million dollar can able buy you: 1) many year of Amazon cloud usage; 2) ride in Larry MIG; 3) 1 box of Oracle Exadata+6 month support
120652319883919362,2011-10-03 00:12:09,"Devops attention not play with your Jenkins of too much, is dangerous may able cause blindness."
120651189267337216,2011-10-03 00:07:39,Junior devops are always start of high hope but after few years are realize is all 1s and 0s.
120369422438371328,2011-10-02 05:28:01,For getting to negative inbox I always send 2 message for each of 1 message I receive.
120318756642762752,2011-10-02 02:06:41,@lizrice GREAT SUCCESS! I LIKE !
120317484946571264,2011-10-02 02:01:38,In devops we do things right approximate 70% of time. Other 30% we are force of use Windows.
120196496246308864,2011-10-01 18:00:52,In devops is not what you know but what you remember when wake up of pager at 2 in morning.
119875749225304064,2011-09-30 20:46:20,Know how run success with script in cron is what separate man of boy in devops.
119844030740828160,2011-09-30 18:40:18,In startup we are offer '404 As A Service'. You outsource 404 page to us we make it interesting to user + Google Ads. We take 40% cut.
119800979209199616,2011-09-30 15:49:13,@roidrage I only donate if you start do street performance of @nosqlhandbook.
119799209925943296,2011-09-30 15:42:12,"I write book on ""Becoming Better Programmer"". Is all of reinvent wheel on first 390 page then use wheel of somebody else on last 10 page."
119794655050203136,2011-09-30 15:24:06,@mikebrittain nyet.
119775090572398594,2011-09-30 14:06:21,Agile today is Waterfall of Lean.
119770581641076736,2011-09-30 13:48:26,In startup we not use any language with for loop in it. Our shit is just work. #surgecon
119561436572819456,2011-09-29 23:57:22,First sign your career in devops is downhill: you are call 'thought leader'. If you call yourself thought leader you never belong devops.
119550047774982144,2011-09-29 23:12:07,If you refuse of use Apple product you are automatic hipster.
119528089360404480,2011-09-29 21:44:51,@wattersjames @EamonLeonard I can make bunch of CF oundry joke but I refrain.
119527565508624385,2011-09-29 21:42:46,@Cynicalgrinch I may of be dumb but I am not stupid of write that page.
119527247030910976,2011-09-29 21:41:31,@wattersjames I not want of steal bread from table of @hipsterhacker.
119526682553094144,2011-09-29 21:39:16,Hipster Web developers put Under Construction banner on Web site every Friday sarcastically.
119503124376453120,2011-09-29 20:05:39,Law of Big G in Devops: all best Open Source technology is already invented at Google 3 year ago but they can not able allowed talk of it.
